user_id,rank,product_id,category,price,hybrid_score,latent_score,category_score,price_score,popularity_score,reason,hybrid_score_display
354,10,174,Perfumes,1623.0,0.5533742494191485,0.6651245044950891,0.0,0.8000583035515774,0.5829255029590579,ملاءمة جيدة مع نمط السعر,0.553
355,1,315,Books,1540.0,0.7614666052019783,0.9466940086871836,0.26238286479250333,0.7454275053609847,0.5676998368369929,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.761
355,2,119,Sports,1079.0,0.7487939639431439,0.9293436777082834,0.06693440428380187,0.9789634729393872,0.6166394779436303,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.749
355,3,350,Sports,1130.0,0.7156052406944621,0.8717647370817495,0.06693440428380187,0.9531276066780021,0.6612289287296776,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.716
355,4,102,Home Appliances,953.0,0.7082910591075977,0.8227313011909634,0.18340026773761714,0.9572067398266025,0.6677542142105625,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.708
355,5,355,Home Appliances,596.0,0.7034676578476458,0.8720696896698589,0.18340026773761714,0.776355675996907,0.5405111473333055,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.703
355,6,282,Home Appliances,339.0,0.6876398868545999,0.8250546548733582,0.18340026773761714,0.6461631734640448,0.8205546492212858,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.688
355,7,483,Perfumes,563.0,0.6414067469311826,0.7594321970687269,0.11646586345381525,0.7596383507689519,0.7362697117598549,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.641
355,8,10,Sports,1298.0,0.6305742421564834,0.7874882011763364,0.06693440428380187,0.8680212236993219,0.418705818356786,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.631
355,9,488,Electronics,560.0,0.6237980809454922,0.7696165187457691,0.12315930388219544,0.7581185939300469,0.48885263727629946,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.624
355,10,446,Clothes,1125.0,0.6204997857131034,0.7213981204569393,0.13386880856760375,0.9556605347428437,0.48885263727629946,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.62
356,1,490,Clothes,879.0,0.7746170468723191,0.9485759789332302,0.11839708561020036,0.8454332552693992,0.8270799347021707,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.775
356,2,119,Sports,1079.0,0.77147811381538,0.9357500371946555,0.1930783242258652,0.9467503778630662,0.6166394779436303,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.771
356,3,355,Home Appliances,596.0,0.7671519112179481,0.9999999904205015,0.1602914389799636,0.7020695267993603,0.5405111473333055,إشارة سلوكية/تقييمية قوية,0.767
356,4,343,Electronics,1504.0,0.7504029897574311,0.9232625224936015,0.0273224043715847,0.8379507366253914,0.9097335507933806,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.75
356,5,404,Sports,1627.0,0.746353950134765,0.9240200619613,0.1930783242258652,0.7756407062302862,0.641109298496949,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.746
356,6,122,Toys,532.0,0.7178649320458441,0.8974364841481111,0.0273224043715847,0.6696480475693869,0.941272430617658,إشارة سلوكية/تقييمية قوية,0.718
356,7,196,Books,1213.0,0.7063450000780078,0.7789110199115775,0.47358834244080145,0.985367149999177,0.3550842849181574,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.706
356,8,123,Clothes,614.0,0.7050060706601038,0.8852359777620294,0.11839708561020036,0.7111880678327904,0.6721044045311526,إشارة سلوكية/تقييمية قوية,0.705
356,9,375,Home Appliances,334.0,0.6914357927795959,0.8751566935360383,0.1602914389799636,0.5693440962016565,0.6916802609738075,إشارة سلوكية/تقييمية قوية,0.691
356,10,357,Home Appliances,801.0,0.6855646973276764,0.8247629816091728,0.1602914389799636,0.805919577457869,0.6514410005083502,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.686
357,1,315,Books,1540.0,0.6837016664212952,0.7709589330299568,0.4381443298969072,0.712419529484821,0.5676998368369929,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.684
357,2,350,Sports,1130.0,0.679223086820086,0.798634472686204,0.13058419243986255,0.9201196308018383,0.6612289287296776,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.679
357,3,453,Sports,1347.0,0.6706028843337352,0.8231102716373978,0.13058419243986255,0.8101905527877097,0.5600870037759604,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.671
357,4,20,Home Appliances,34.0,0.664782923019977,0.8220233698375045,0.19072164948453604,0.5246625373848663,0.7427949972407398,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.665
357,5,152,Electronics,673.0,0.6533390179097487,0.8297107330804043,0.05670103092783505,0.8483707440716325,0.4350190320589985,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.653
357,6,381,Perfumes,175.0,0.6325841042072412,0.799184132174394,0.10137457044673541,0.5960911088134015,0.6329526916458427,إشارة سلوكية/تقييمية قوية,0.633
357,7,363,Electronics,826.0,0.6294318374938189,0.757235038243034,0.05670103092783505,0.9258783428557877,0.5377922783829368,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.629
357,8,395,Perfumes,1073.0,0.622068941175752,0.7157001572853459,0.10137457044673541,0.9489950107410334,0.6052202283520816,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.622
357,9,325,Books,903.0,0.6191640101845705,0.6366477803547302,0.4381443298969072,0.9648854350543495,0.42523110383767104,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.619
357,10,201,Clothes,1441.0,0.6085880794371081,0.7573034074427231,0.08247422680412371,0.7625715051686862,0.4785209352648982,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.609
358,1,349,Electronics,1312.0,0.7862726351744889,0.9999999946300411,0.1006036217303823,0.7778392747570636,0.7482327351414773,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.786
358,2,145,Toys,1020.0,0.7043255295880069,0.7994817242849102,0.18309859154929578,0.9257622737438174,0.8058727568892946,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.704
358,3,487,Home Appliances,313.0,0.5890514224604517,0.5934926697048911,0.3802816901408451,0.7160816978875697,0.7857531266565659,تطابق قوي مع الفئات المفضلة,0.589
358,4,307,Books,661.0,0.5702878576443421,0.637874196282269,0.0,0.8923734912005503,0.804785209309147,ملاءمة جيدة مع نمط السعر,0.57
358,5,429,Books,749.0,0.5668060673609763,0.6260554325688099,0.0,0.9369530251417638,0.7873844480267871,ملاءمة جيدة مع نمط السعر,0.567
358,6,296,Electronics,1315.0,0.5653785187202504,0.6558012451089661,0.1006036217303823,0.7763195179181586,0.6063077759322291,ملاءمة جيدة مع نمط السعر,0.565
358,7,470,Electronics,49.0,0.5480857816891278,0.6748381975958366,0.1006036217303823,0.5823430960639293,0.5519303969248542,توازن جيد بين التفضيلات والانتشار,0.548
358,8,265,Sports,693.0,0.5394516312484073,0.5229018762976352,0.2917505030181087,0.908584230815537,0.6416530722870226,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.539
358,9,375,Home Appliances,334.0,0.5379809644519249,0.5219263910633393,0.3802816901408451,0.7267199957599046,0.6916802609738075,تطابق قوي مع الفئات المفضلة,0.538
358,10,7,Perfumes,1097.0,0.4977772263791417,0.5396019462242656,0.022132796780684107,0.8867551815452557,0.6362153343862852,ملاءمة جيدة مع نمط السعر,0.498
359,1,193,Toys,1246.0,0.6926992440951686,0.7878541118906456,0.2135642135642135,0.9242416932386921,0.7063621533057987,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.693
359,2,107,Clothes,235.0,0.6455774302114685,0.8039578077657333,0.1515151515151515,0.5636002520503212,0.6829798803326276,إشارة سلوكية/تقييمية قوية,0.646
359,3,116,Toys,491.0,0.639879338359167,0.7536248735787039,0.2135642135642135,0.6932861689702149,0.6606851549396039,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.64
359,4,68,Perfumes,1695.0,0.6212917664650399,0.7261117424695229,0.3102453102453102,0.6967847530159097,0.46166394777261205,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.621
359,5,249,Clothes,283.0,0.6202808681527063,0.7591993732419408,0.1515151515151515,0.5879163614728012,0.6693855355807838,إشارة سلوكية/تقييمية قوية,0.62
359,6,60,Sports,1314.0,0.6137622094485335,0.7598187933120114,0.02164502164502164,0.8897938715568453,0.47199564978401337,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.614
359,7,483,Perfumes,563.0,0.6111845686572704,0.6569036694410949,0.3102453102453102,0.7297603331039351,0.7362697117598549,تطابق قوي مع الفئات المفضلة,0.611
359,8,314,Clothes,1390.0,0.6032258538592721,0.6956809679322449,0.1515151515151515,0.8512933649712519,0.5638934203064766,ملاءمة جيدة مع نمط السعر,0.603
359,9,102,Home Appliances,953.0,0.6030220884624236,0.6238631162210442,0.28138528138528135,0.9273287221615857,0.6677542142105625,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.603
359,10,105,Books,1046.0,0.5891910585527222,0.6809114927473152,0.02164502164502164,0.9744411841676409,0.5981511690811229,ملاءمة جيدة مع نمط السعر,0.589
360,1,55,Home Appliances,207.0,0.4570713701892012,0.4883886598038617,0.1388888888888889,0.6597390001647045,0.5986949428711965,توازن جيد بين التفضيلات والانتشار,0.457
360,2,400,Toys,834.0,0.44916213803219907,0.3420977681567645,0.1762820512820513,0.9773681794958506,0.9488852636786904,ملاءمة جيدة مع نمط السعر,0.449
360,3,270,Electronics,547.0,0.4482431929326752,0.34302020583401865,0.4326923076923077,0.8319781085739384,0.6470908101877602,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.448
360,4,152,Electronics,673.0,0.4481796231052487,0.3654935950296327,0.4326923076923077,0.8958078958079487,0.4350190320589985,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.448
360,5,490,Clothes,879.0,0.4453296419300446,0.3739536025668798,0.10149572649572651,0.9998354679205743,0.8270799347021707,ملاءمة جيدة مع نمط السعر,0.445
360,6,296,Electronics,1315.0,0.44194947493733416,0.34993064179921707,0.4326923076923077,0.7789641406663802,0.6063077759322291,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.442
360,7,417,Electronics,517.0,0.4368099484281273,0.33180764714990035,0.4326923076923077,0.8167805401848884,0.6182707993138514,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.437
360,8,353,Electronics,1599.0,0.4333613059955902,0.37318209931910423,0.4326923076923077,0.635093826583373,0.5535617182950755,تطابق قوي مع الفئات المفضلة,0.433
360,9,102,Home Appliances,953.0,0.4232088898419751,0.3599194875226812,0.1388888888888889,0.9623481325609176,0.6677542142105625,ملاءمة جيدة مع نمط السعر,0.423
360,10,8,Perfumes,62.0,0.4071963050674248,0.448412029057509,0.13888888888888887,0.586284086284296,0.42794997278803965,توازن جيد بين التفضيلات والانتشار,0.407
361,1,443,Sports,683.0,0.5312740770332286,0.5053022845053022,0.4220695577501073,0.8448840943428941,0.5073409461388069,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.531
361,2,119,Sports,1079.0,0.514524452469439,0.4372450398824321,0.4220695577501073,0.9545080029216452,0.6166394779436303,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.515
361,3,350,Sports,1130.0,0.48339534101993753,0.38309878558786536,0.4220695577501073,0.92867213666026,0.6612289287296776,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.483
361,4,343,Electronics,1504.0,0.46557631123796706,0.45073430711297513,0.08587376556462,0.7392091174101028,0.9097335507933806,توازن جيد بين التفضيلات والانتشار,0.466
361,5,456,Home Appliances,552.0,0.4581780947088229,0.43418595347806915,0.08158007728638901,0.7785213790440423,0.8955954322514629,ملاءمة جيدة مع نمط السعر,0.458
361,6,68,Perfumes,1695.0,0.4563485966980057,0.5010462778289001,0.180334907685702,0.6424512653331507,0.46166394777261205,تطابق قوي مع الفئات المفضلة,0.456
361,7,329,Clothes,673.0,0.45379479289626345,0.46383680925757526,0.0,0.8398182382132108,0.7471451875613297,ملاءمة جيدة مع نمط السعر,0.454
361,8,265,Sports,693.0,0.4523472568725089,0.3503590586534634,0.4220695577501073,0.8499499504725775,0.6416530722870226,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.452
361,9,404,Sports,1627.0,0.4506168004189608,0.3821757662207449,0.4220695577501073,0.6768990870149976,0.641109298496949,تطابق قوي مع الفئات المفضلة,0.451
361,10,105,Books,1046.0,0.43058989143677395,0.36317188719479226,0.201803349076857,0.9712253281496002,0.5981511690811229,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.431
362,1,292,Sports,228.0,0.5371045574072257,0.564628486209364,0.10191846522781776,0.666517849550316,0.9999999999456226,توازن جيد بين التفضيلات والانتشار,0.537
362,2,408,Toys,288.0,0.5190642678360572,0.5062325726503667,0.3537170263788969,0.696912986328416,0.6802610113822587,تطابق قوي مع الفئات المفضلة,0.519
362,3,457,Clothes,1143.0,0.5094293197938295,0.5807128508285224,0.0,0.8699563145836574,0.5660685154667717,ملاءمة جيدة مع نمط السعر,0.509
362,4,270,Electronics,547.0,0.4926419382719872,0.5177415816299953,0.09952038369304557,0.8281186600872149,0.6470908101877602,ملاءمة جيدة مع نمط السعر,0.493
362,5,383,Home Appliances,161.0,0.4913725349389283,0.5405887673071109,0.17386091127098321,0.6325766134814376,0.5981511690811229,توازن جيد بين التفضيلات والانتشار,0.491
362,6,401,Toys,1728.0,0.4819266797393659,0.434015663060717,0.3537170263788969,0.5736037309971813,0.8901576943507253,تطابق قوي مع الفئات المفضلة,0.482
362,7,145,Toys,1020.0,0.46485198488083207,0.34787280507708274,0.3537170263788969,0.9322663449787626,0.8058727568892946,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.465
362,8,219,Toys,68.0,0.46213223240522067,0.42593215187686767,0.3537170263788969,0.5854641514753824,0.7264817835385274,تطابق قوي مع الفئات المفضلة,0.462
362,9,493,Perfumes,300.0,0.4442982809314905,0.44596041461873337,0.211031175059952,0.7029920136840362,0.5437737900737479,تطابق قوي مع الفئات المفضلة,0.444
362,10,146,Books,566.0,0.42507884143224456,0.44816147072775325,0.05995203836930456,0.8377437867336133,0.448613376810842,ملاءمة جيدة مع نمط السعر,0.425
363,1,174,Perfumes,1623.0,0.6999690134136599,0.8965882130814875,0.15086206896551724,0.6380696904589053,0.5829255029590579,إشارة سلوكية/تقييمية قوية,0.7
363,2,116,Toys,491.0,0.6917039878851604,0.826841053014065,0.19396551724137928,0.7884753956609394,0.6606851549396039,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.692
363,3,343,Electronics,1504.0,0.6699553097027462,0.7590276969677815,0.22090517241379307,0.6983533784021372,0.9097335507933806,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.67
363,4,358,Home Appliances,383.0,0.6588159244906238,0.8333654274446434,0.0,0.7337641494603593,0.7074497008859462,إشارة سلوكية/تقييمية قوية,0.659
363,5,490,Clothes,879.0,0.6366938045287832,0.683954424468045,0.14116379310344826,0.9850306134926534,0.8270799347021707,ملاءمة جيدة مع نمط السعر,0.637
363,6,186,Sports,1100.0,0.6155064741105569,0.7119391116246142,0.07004310344827586,0.9030139660413445,0.6737357259013738,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.616
363,7,437,Toys,149.0,0.6099080606237942,0.7494535261287829,0.19396551724137928,0.6152231160257688,0.5149537791998394,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.61
363,8,494,Books,693.0,0.6055151407205464,0.7018505608930821,0.22306034482758622,0.8908056894805431,0.37357259378066493,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.606
363,9,429,Books,749.0,0.5991922453123801,0.6166700006398725,0.22306034482758622,0.9191744838067699,0.7873844480267871,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.599
363,10,270,Electronics,547.0,0.5972128407151032,0.6578658764389742,0.22090517241379307,0.8168441899871661,0.6470908101877602,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.597
364,1,423,Toys,917.0,0.7262610533795937,0.8103365173005531,0.20942408376963348,0.9771850814515518,0.8510059814654156,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.726
364,2,357,Home Appliances,801.0,0.698650720307153,0.8134166815270361,0.19581151832460733,0.9184211503472249,0.6514410005083502,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.699
364,3,329,Clothes,673.0,0.6151984496875936,0.6537558346409476,0.2544502617801047,0.853578191887278,0.7471451875613297,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.615
364,4,489,Sports,818.0,0.6118515770482104,0.7401831769081983,0.015706806282722512,0.9270331057676866,0.5367047308027892,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.612
364,5,282,Home Appliances,339.0,0.6058303954790113,0.6773390426662516,0.19581151832460733,0.684378597155854,0.8205546492212858,تطابق قوي مع الفئات المفضلة,0.606
364,6,48,Toys,58.0,0.5754587272718019,0.7086553302523536,0.20942408376963348,0.542028039911752,0.4752582925244558,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.575
364,7,116,Toys,491.0,0.5746634633388141,0.6325550992117912,0.20942408376963348,0.761379610327041,0.6606851549396039,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.575
364,8,112,Home Appliances,1592.0,0.5736354893481845,0.647221158436844,0.19581151832460733,0.680869629794822,0.6835236541227013,تطابق قوي مع الفئات المفضلة,0.574
364,9,248,Electronics,1300.0,0.5690162019148981,0.6571433278559076,0.05235602094240837,0.8287926287815759,0.6585100597793089,ملاءمة جيدة مع نمط السعر,0.569
364,10,226,Home Appliances,995.0,0.5684992965412413,0.5937626968856338,0.19581151832460733,0.983301240736918,0.5899945622300166,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.568
365,1,292,Sports,228.0,0.8647512653589755,0.9999999914127949,0.456,0.6889272543061353,0.9999999999456226,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.865
365,2,350,Sports,1130.0,0.7937486881740851,0.9050831542759101,0.456,0.8541325227964265,0.6612289287296776,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.794
365,3,349,Electronics,1312.0,0.7193123847394892,0.9059217304616647,0.0528,0.7619339412361895,0.7482327351414773,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.719
365,4,346,Sports,37.0,0.6783880825172686,0.7707364691604145,0.456,0.5921694022291832,0.6280587275351789,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.678
365,5,116,Toys,491.0,0.6739108322135777,0.8486386737626674,0.0,0.8221592705168075,0.6606851549396039,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.674
365,6,488,Electronics,560.0,0.6638905900925052,0.8377461417124676,0.0528,0.8571136778116225,0.48885263727629946,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.664
365,7,102,Home Appliances,953.0,0.6627758044258103,0.7436143364162255,0.2032,0.9437981762918217,0.6677542142105625,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.663
365,8,385,Sports,829.0,0.658974967919529,0.6922146079146192,0.456,0.9933852077001046,0.4235997824674497,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.659
365,9,403,Clothes,1328.0,0.6553914918852731,0.8561356393322982,0.0,0.7538285714286961,0.5125067971445074,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.655
365,10,68,Perfumes,1695.0,0.6427779779720183,0.8423703083640651,0.128,0.5679116514693172,0.46166394777261205,إشارة سلوكية/تقييمية قوية,0.643
366,1,456,Home Appliances,552.0,0.8247460179888213,0.9999999932419118,0.22103861517976034,0.7949960673847595,0.8955954322514629,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.825
366,2,343,Electronics,1504.0,0.8077128725225464,0.9980882176034541,0.17310252996005326,0.7227344290693856,0.9097335507933806,إشارة سلوكية/تقييمية قوية,0.808
366,3,349,Electronics,1312.0,0.7445569973399431,0.9002923407031151,0.17310252996005326,0.8199988667593059,0.7482327351414773,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.745
366,4,303,Home Appliances,1951.0,0.7260975555256743,0.9249626421581301,0.22103861517976034,0.49629066007253975,0.7177814028973474,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.726
366,5,423,Toys,917.0,0.7079784316417654,0.7962110109328469,0.15312916111850866,0.9798998161182018,0.8510059814654156,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.708
366,6,123,Clothes,614.0,0.7015180211326697,0.8411660691973082,0.16910785619174434,0.8264043753887963,0.6721044045311526,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.702
366,7,282,Home Appliances,339.0,0.6884493941240548,0.8069262977514481,0.22103861517976034,0.6870933318225041,0.8205546492212858,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.688
366,8,39,Perfumes,339.0,0.6340251229010632,0.7823701415576967,0.13315579227696406,0.6870933318225041,0.5818379553789105,إشارة سلوكية/تقييمية قوية,0.634
366,9,153,Clothes,1120.0,0.6324517579619389,0.731084859810484,0.16910785619174434,0.9172633044492262,0.532898314272273,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.632
366,10,488,Electronics,560.0,0.6219255097297905,0.7433265672245506,0.17310252996005326,0.7990487522885061,0.48885263727629946,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.622
367,1,282,Home Appliances,339.0,0.751622923169335,0.982557697030945,0.05461767626613705,0.5850138191727903,0.8205546492212858,إشارة سلوكية/تقييمية قوية,0.752
367,2,250,Home Appliances,1181.0,0.615455811769391,0.6931434782248259,0.05461767626613705,0.9884410947078716,0.7112561174164624,ملاءمة جيدة مع نمط السعر,0.615
367,3,41,Toys,1574.0,0.6148197421606159,0.7299790633357668,0.1936444885799404,0.7893529488113159,0.472539423574087,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.615
367,4,456,Home Appliances,552.0,0.588506487710024,0.6766096269812792,0.05461767626613705,0.6929165547350457,0.8955954322514629,توازن جيد بين التفضيلات والانتشار,0.589
367,5,145,Toys,1020.0,0.5858237049690816,0.597967644572093,0.1936444885799404,0.9299986216042265,0.8058727568892946,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.586
367,6,260,Clothes,500.0,0.5593458862479956,0.6638818054119635,0.0695134061569017,0.6665741028606922,0.6851549754929225,توازن جيد بين التفضيلات والانتشار,0.559
367,7,491,Electronics,595.0,0.5588585466642965,0.6268998972658689,0.09334657398212513,0.7146997360926841,0.8015225665687046,توازن جيد بين التفضيلات والانتشار,0.559
367,8,434,Books,1263.0,0.55222346102066,0.5729267012581812,0.25620655412115195,0.9469010744444681,0.48722131590607815,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.552
367,9,219,Toys,68.0,0.5502106690302833,0.6482983142750612,0.1936444885799404,0.44772911805837146,0.7264817835385274,تطابق قوي مع الفئات المفضلة,0.55
367,10,19,Perfumes,1186.0,0.5352629805842726,0.5775444067854055,0.01092353525322741,0.9859081666430299,0.6846112017028488,ملاءمة جيدة مع نمط السعر,0.535
368,1,357,Home Appliances,801.0,0.7180510599616942,0.8242989740700329,0.2539404553415061,0.9384857792280693,0.6514410005083502,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.718
368,2,456,Home Appliances,552.0,0.6805488407190942,0.7463308335676705,0.2539404553415061,0.8123459615989539,0.8955954322514629,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.681
368,3,490,Clothes,879.0,0.6786721441093491,0.7246439206613866,0.2434325744308231,0.9779994570395995,0.8270799347021707,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.679
368,4,282,Home Appliances,339.0,0.6750162206671925,0.7711971444319817,0.2539404553415061,0.7044432260366985,0.8205546492212858,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية,0.675
368,5,329,Clothes,673.0,0.6705641027730755,0.7453243035453662,0.2434325744308231,0.8736428207681224,0.7471451875613297,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.671
368,6,483,Perfumes,563.0,0.6526468963876514,0.7578418222384543,0.14535901926444833,0.8179184033416056,0.7362697117598549,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.653
368,7,245,Clothes,841.0,0.6443544245876371,0.7109932587924764,0.2434325744308231,0.9587492037468027,0.588907014649869,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.644
368,8,119,Sports,1079.0,0.6285196510726265,0.7107103870646816,0.16637478108581435,0.9206834203667336,0.6166394779436303,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية,0.629
368,9,470,Electronics,49.0,0.5919187519473386,0.7599188360994097,0.07705779334500876,0.5575333982758813,0.5519303969248542,إشارة سلوكية/تقييمية قوية,0.592
368,10,83,Books,352.0,0.5907002973121821,0.7337339252113781,0.08756567425569176,0.7110288390052868,0.4937466013869632,إشارة سلوكية/تقييمية قوية,0.591
369,1,357,Home Appliances,801.0,0.5828622501524401,0.6651310244718575,0.030261348005502068,0.9432707731458347,0.6514410005083502,ملاءمة جيدة مع نمط السعر,0.583
369,2,429,Books,749.0,0.5626603500337225,0.5488729902687868,0.24759284731774417,0.9169283212714813,0.7873844480267871,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر,0.563
369,3,122,Toys,532.0,0.5525820016795132,0.5799954047073153,0.07565337001375518,0.8069992432573526,0.941272430617658,ملاءمة جيدة مع نمط السعر,0.553
